loan_id,customer_id,account_id,loan_type,principal_amount,outstanding_balance,interest_rate_pct,tenure_months,emi_amount,disbursement_date,maturity_date,loan_status,installments_paid,installments_remaining,days_past_due,collateral_type,collateral_value,loan_purpose,credit_score_at_origination,annual_income_at_origination,debt_to_income_ratio,is_npa,bank_name,loan_officer_id
LOAN0004374,CUST002147,ACC0005356,AUTO,14175.94,9008.67,13.55,240,171.67,2022-11-24,2042-08-11,ACTIVE,43,197,0,PROPERTY,,Auto financing,749,31264.99,0.432,False,ICICI Bank,LO685
LOAN0004375,CUST003488,ACC0000209,MORTGAGE,806050.86,0.0,9.65,180,8490.09,2025-01-29,2039-11-12,APPROVED,140,40,0,VEHICLE,1424305.64,Mortgage financing,666,81128.01,0.307,False,Wells Fargo,LO846
LOAN0004376,CUST002155,ACC0004343,BUSINESS,202627.86,153977.13,5.31,12,17375.26,2023-09-15,2024-09-09,APPROVED,4,8,0,GUARANTOR,,Business financing,690,94104.29,0.267,False,Citibank,LO232
LOAN0004377,CUST007927,ACC0006639,MORTGAGE,260596.54,228001.4,12.18,60,5820.56,2025-06-27,2030-06-01,REJECTED,8,52,0,PROPERTY,264786.35,Mortgage financing,745,96401.08,0.525,False,Citibank,LO263
LOAN0004378,CUST009313,ACC0002150,PERSONAL,45139.66,28182.29,13.27,12,4037.47,2020-05-30,2021-05-25,DEFAULTED,6,6,157,PROPERTY,,Personal financing,629,168219.18,0.214,True,Citibank,LO747
LOAN0004379,CUST000270,ACC0001217,MORTGAGE,156054.65,70326.93,10.04,24,7204.01,2020-06-16,2022-06-06,APPROVED,17,7,0,NONE,196113.21,Mortgage financing,664,37451.93,0.455,False,HDFC Bank,LO608
LOAN0004380,CUST005970,ACC0002064,MORTGAGE,362824.07,217491.51,8.98,36,11534.33,2021-10-27,2024-10-11,REJECTED,18,18,0,PROPERTY,,Mortgage financing,526,18398.08,0.48,False,Wells Fargo,LO586
LOAN0004381,CUST002269,ACC0009066,BUSINESS,103126.1,90479.15,9.3,48,2581.01,2018-10-19,2022-09-28,APPROVED,7,41,0,FD,118432.71,Business financing,579,63427.72,0.353,False,Wells Fargo,LO219
LOAN0004382,CUST001614,ACC0005232,HOME,217350.55,114639.63,4.74,60,4075.83,2024-12-01,2029-11-05,ACTIVE,36,24,0,VEHICLE,,Home financing,742,124231.55,0.133,False,Bank of America,LO138
LOAN0004383,CUST006980,ACC0002116,HOME,797949.52,453038.7,15.9,120,13317.02,2017-03-18,2027-01-25,UNDER_REVIEW,37,83,0,FD,1976958.16,Home financing,572,64649.03,0.33,False,ICICI Bank,LO167
LOAN0004384,CUST002460,ACC0000782,EDUCATION,63571.33,21719.88,18.04,36,2299.53,2017-01-15,2019-12-31,ACTIVE,26,10,0,VEHICLE,102994.38,Education financing,712,45626.35,0.376,False,HDFC Bank,LO584
LOAN0004385,CUST006967,ACC0001501,HOME,628066.06,103118.82,9.83,120,8240.93,2019-09-27,2029-08-05,CLOSED,91,29,0,FD,773767.24,Home financing,637,150023.67,0.326,False,Axis Bank,LO775
LOAN0004386,CUST008415,ACC0007010,BUSINESS,35221.68,26965.71,9.35,60,737.14,2017-08-26,2022-07-31,REJECTED,16,44,25,GUARANTOR,71951.67,Business financing,621,77951.66,0.149,False,Wells Fargo,LO845
LOAN0004387,CUST001527,ACC0001273,BUSINESS,489769.13,396941.49,7.78,24,22101.82,2018-01-03,2019-12-24,CLOSED,6,18,0,NONE,,Business financing,567,80631.84,0.345,False,Wells Fargo,LO694
LOAN0004388,CUST008321,ACC0006382,HOME,533620.97,265988.5,11.21,360,5166.65,2017-08-28,2047-03-24,UNDER_REVIEW,74,286,0,PROPERTY,1091761.51,Home financing,835,83149.36,0.296,False,Bank of America,LO252
LOAN0004389,CUST009927,ACC0007869,MORTGAGE,276953.7,227681.4,10.11,48,7038.9,2025-09-18,2029-08-28,APPROVED,10,38,0,NONE,647766.11,Mortgage financing,696,103654.68,0.496,False,Chase,LO645
LOAN0004390,CUST001668,ACC0005161,MORTGAGE,797782.3,315342.62,13.38,120,12091.22,2021-06-28,2031-05-07,REJECTED,57,63,0,VEHICLE,,Mortgage financing,699,93404.1,0.272,False,Axis Bank,LO137
LOAN0004391,CUST004859,ACC0005494,PERSONAL,23132.98,15100.77,5.45,60,441.33,2018-07-29,2023-07-03,CLOSED,26,34,0,VEHICLE,37740.21,Personal financing,693,133150.54,0.278,False,Citibank,LO621
LOAN0004392,CUST003859,ACC0003181,PERSONAL,34987.53,17184.42,7.22,120,410.21,2025-02-26,2035-01-05,APPROVED,62,58,0,VEHICLE,80375.47,Personal financing,601,83848.08,0.461,False,HDFC Bank,LO973
LOAN0004393,CUST009879,ACC0006685,AUTO,22770.13,17877.38,15.9,180,332.84,2025-08-09,2040-05-22,UNDER_REVIEW,21,159,0,FD,35204.6,Auto financing,511,65215.78,0.497,False,HDFC Bank,LO915
LOAN0004394,CUST005138,ACC0007640,PERSONAL,42636.72,13477.39,16.15,120,718.21,2021-10-30,2031-09-08,DEFAULTED,58,62,62,VEHICLE,101736.13,Personal financing,658,97426.37,0.289,False,HDFC Bank,LO128
LOAN0004395,CUST009641,ACC0005664,AUTO,35190.14,32755.97,11.6,120,496.77,2017-12-05,2027-10-14,ACTIVE,7,113,0,GUARANTOR,,Auto financing,780,87581.54,0.141,False,Bank of America,LO950
LOAN0004396,CUST002760,ACC0008246,MORTGAGE,944134.9,375492.7,6.73,120,10831.28,2017-12-28,2027-11-06,ACTIVE,75,45,0,PROPERTY,,Mortgage financing,778,122602.04,0.522,False,ICICI Bank,LO280
LOAN0004397,CUST008485,ACC0001435,AUTO,31726.7,9331.71,13.88,84,592.46,2024-02-16,2031-01-10,REJECTED,54,30,0,FD,,Auto financing,559,87607.94,0.392,False,Citibank,LO462
LOAN0004398,CUST004544,ACC0008858,HOME,604937.58,419679.99,9.1,12,52930.74,2020-09-01,2021-08-27,DEFAULTED,5,7,85,PROPERTY,838356.92,Home financing,758,43246.0,0.232,False,Chase,LO756
LOAN0004399,CUST002549,ACC0009048,MORTGAGE,167439.29,0.0,12.29,240,1877.61,2023-09-09,2043-05-27,DEFAULTED,224,16,90,GUARANTOR,411857.55,Mortgage financing,749,20836.92,0.33,False,Citibank,LO643
LOAN0004400,CUST007644,ACC0004019,AUTO,30163.48,3278.59,13.53,48,817.17,2017-05-22,2021-05-01,UNDER_REVIEW,47,1,0,FD,,Auto financing,614,27164.95,0.534,False,Wells Fargo,LO417
LOAN0004401,CUST009440,ACC0004946,PERSONAL,48691.28,41308.27,17.9,36,1757.86,2017-10-30,2020-10-14,DEFAULTED,6,30,143,PROPERTY,91075.68,Personal financing,701,42818.2,0.113,True,Bank of America,LO103
LOAN0004402,CUST003124,ACC0000793,BUSINESS,418489.84,75996.21,13.73,180,5497.49,2022-12-27,2037-10-09,APPROVED,89,91,0,VEHICLE,817969.67,Business financing,834,54611.08,0.489,False,Bank of America,LO201
LOAN0004403,CUST002248,ACC0006036,PERSONAL,47180.46,38249.92,7.65,24,2126.32,2017-04-26,2019-04-16,DEFAULTED,6,18,95,PROPERTY,,Personal financing,725,93410.66,0.135,True,Chase,LO882
LOAN0004404,CUST008441,ACC0007583,MORTGAGE,781964.87,267273.77,10.95,84,13368.6,2021-03-09,2028-02-01,DEFAULTED,55,29,95,PROPERTY,1195708.28,Mortgage financing,687,99704.83,0.551,True,HDFC Bank,LO543
LOAN0004405,CUST001658,ACC0001974,PERSONAL,45963.76,41600.8,14.36,180,623.28,2017-07-16,2032-04-28,ACTIVE,10,170,0,FD,,Personal financing,744,66491.83,0.449,False,Chase,LO488
LOAN0004406,CUST005345,ACC0006281,PERSONAL,8725.78,8376.49,16.49,48,249.49,2019-09-16,2023-08-26,CLOSED,2,46,0,FD,20167.57,Personal financing,766,135966.79,0.204,False,Axis Bank,LO930
LOAN0004407,CUST003805,ACC0007556,AUTO,44889.33,22652.35,13.01,36,1512.72,2017-07-13,2020-06-27,ACTIVE,21,15,0,NONE,91773.49,Auto financing,617,45312.35,0.286,False,Wells Fargo,LO459
LOAN0004408,CUST006290,ACC0004906,AUTO,35261.87,2151.25,17.59,48,1028.28,2018-05-06,2022-04-15,UNDER_REVIEW,46,2,0,VEHICLE,,Auto financing,735,25072.27,0.314,False,Chase,LO281
LOAN0004409,CUST007233,ACC0004539,AUTO,28562.53,15082.29,17.22,60,713.24,2025-06-07,2030-05-12,DEFAULTED,27,33,154,GUARANTOR,65124.3,Auto financing,601,163169.37,0.382,True,Bank of America,LO771
LOAN0004410,CUST006277,ACC0002143,PERSONAL,11312.5,9953.23,9.98,120,149.37,2022-11-03,2032-09-11,UNDER_REVIEW,13,107,0,VEHICLE,20794.87,Personal financing,579,100833.82,0.314,False,Chase,LO505
LOAN0004411,CUST009534,ACC0003844,BUSINESS,314829.01,268856.93,9.48,180,3283.72,2023-03-19,2037-12-30,CLOSED,20,160,9,NONE,530397.4,Business financing,783,83504.38,0.439,False,Wells Fargo,LO967
LOAN0004412,CUST004065,ACC0006832,EDUCATION,27740.54,21077.03,5.42,60,528.85,2016-12-29,2021-12-03,REJECTED,18,42,0,VEHICLE,31439.42,Education financing,607,76278.9,0.361,False,ICICI Bank,LO862
LOAN0004413,CUST005863,ACC0008634,AUTO,41545.28,2733.35,14.28,60,972.73,2023-04-10,2028-03-14,ACTIVE,57,3,0,VEHICLE,65800.17,Auto financing,529,90634.12,0.457,False,Chase,LO427
LOAN0004414,CUST000453,ACC0007806,PERSONAL,41812.5,18788.45,8.28,36,1315.66,2023-12-07,2026-11-21,DEFAULTED,25,11,93,NONE,84658.98,Personal financing,573,112335.95,0.259,True,Bank of America,LO755
LOAN0004415,CUST006356,ACC0002000,HOME,649624.77,0.0,17.74,120,11596.76,2025-09-25,2035-08-04,ACTIVE,112,8,0,VEHICLE,,Home financing,664,64531.02,0.434,False,Axis Bank,LO218
LOAN0004416,CUST006586,ACC0008235,EDUCATION,53975.78,48756.69,14.73,36,1863.96,2021-03-14,2024-02-27,CLOSED,4,32,0,NONE,,Education financing,557,71811.17,0.537,False,Chase,LO219
LOAN0004417,CUST007108,ACC0008281,AUTO,12092.26,826.17,13.38,60,277.49,2024-07-17,2029-06-21,UNDER_REVIEW,58,2,0,FD,,Auto financing,626,102708.69,0.287,False,Wells Fargo,LO289
LOAN0004418,CUST001227,ACC0006790,AUTO,33154.72,24337.8,5.27,60,629.78,2022-04-13,2027-03-18,ACTIVE,20,40,24,NONE,74103.64,Auto financing,559,70894.39,0.574,False,Citibank,LO422
LOAN0004419,CUST000438,ACC0002642,BUSINESS,364426.25,297865.05,7.97,12,31695.81,2018-10-31,2019-10-26,REJECTED,3,9,0,VEHICLE,,Business financing,689,89812.04,0.192,False,HDFC Bank,LO768
LOAN0004420,CUST003191,ACC0009082,PERSONAL,28922.57,13145.21,13.39,36,979.96,2017-09-05,2020-08-20,CLOSED,23,13,0,FD,30364.57,Personal financing,643,138071.53,0.14,False,Bank of America,LO876
LOAN0004421,CUST006559,ACC0006499,AUTO,45106.14,33654.87,15.87,12,4089.74,2018-09-09,2019-09-04,REJECTED,4,8,0,NONE,,Auto financing,567,126737.62,0.475,False,Bank of America,LO987
LOAN0004422,CUST006261,ACC0001676,AUTO,24453.13,7279.88,7.09,180,221.02,2017-01-07,2031-10-21,UNDER_REVIEW,111,69,0,GUARANTOR,,Auto financing,639,37153.52,0.325,False,Bank of America,LO164
LOAN0004423,CUST007903,ACC0007813,AUTO,40148.37,907.43,10.82,84,683.64,2022-10-02,2029-08-26,UNDER_REVIEW,82,2,0,VEHICLE,73607.55,Auto financing,659,101713.19,0.385,False,Wells Fargo,LO301
LOAN0004424,CUST000261,ACC0005795,EDUCATION,40935.76,36897.17,6.01,48,961.57,2020-11-07,2024-10-17,APPROVED,6,42,16,GUARANTOR,77623.07,Education financing,715,45917.91,0.466,False,HDFC Bank,LO978
LOAN0004425,CUST000957,ACC0006117,PERSONAL,5974.7,663.42,14.48,60,140.51,2025-01-10,2029-12-15,DEFAULTED,54,6,115,GUARANTOR,,Personal financing,568,141082.35,0.408,True,HDFC Bank,LO142
LOAN0004426,CUST008853,ACC0005036,AUTO,12151.56,7988.56,6.38,24,540.65,2020-02-27,2022-02-16,REJECTED,11,13,0,PROPERTY,,Auto financing,749,66464.85,0.175,False,Wells Fargo,LO695
LOAN0004427,CUST004735,ACC0005111,AUTO,9252.13,4039.02,4.93,48,212.78,2025-10-16,2029-09-25,REJECTED,35,13,0,GUARANTOR,19922.66,Auto financing,612,114051.52,0.494,False,Citibank,LO919
LOAN0004428,CUST004511,ACC0007859,BUSINESS,87116.83,28296.88,5.91,60,1680.57,2020-05-01,2025-04-05,DEFAULTED,50,10,144,GUARANTOR,,Business financing,779,39680.69,0.196,True,Citibank,LO730
LOAN0004429,CUST002027,ACC0005539,EDUCATION,68440.19,13037.99,13.73,60,1582.92,2021-10-25,2026-09-29,ACTIVE,50,10,0,VEHICLE,74804.72,Education financing,725,50779.71,0.263,False,Bank of America,LO528
LOAN0004430,CUST004898,ACC0004048,MORTGAGE,672045.16,393438.22,10.44,120,9045.68,2023-05-07,2033-03-15,REJECTED,44,76,0,PROPERTY,,Mortgage financing,612,27212.19,0.559,False,ICICI Bank,LO779
LOAN0004431,CUST005815,ACC0005604,HOME,618457.42,276802.88,17.44,36,22185.36,2018-09-30,2021-09-14,UNDER_REVIEW,22,14,0,PROPERTY,1518414.96,Home financing,641,121710.63,0.537,False,Wells Fargo,LO890
LOAN0004432,CUST004369,ACC0001644,HOME,578984.66,0.0,7.01,360,3855.89,2023-08-03,2053-02-26,REJECTED,317,43,0,PROPERTY,,Home financing,772,41225.72,0.104,False,Chase,LO381
LOAN0004433,CUST004953,ACC0000295,AUTO,33968.68,12249.92,13.82,84,633.2,2023-03-22,2030-02-13,DEFAULTED,49,35,34,PROPERTY,,Auto financing,612,81488.36,0.303,False,Wells Fargo,LO572
LOAN0004434,CUST003729,ACC0009823,EDUCATION,32429.07,0.0,10.71,120,441.4,2020-11-08,2030-09-17,REJECTED,113,7,0,GUARANTOR,39927.89,Education financing,625,86164.18,0.265,False,Citibank,LO318
LOAN0004435,CUST003956,ACC0008069,EDUCATION,27493.9,15921.91,5.63,12,2361.63,2020-05-25,2021-05-20,ACTIVE,7,5,0,PROPERTY,67599.75,Education financing,798,49814.59,0.576,False,HDFC Bank,LO817
LOAN0004436,CUST008872,ACC0004606,MORTGAGE,378324.5,166895.53,14.41,60,8883.57,2017-03-06,2022-02-08,UNDER_REVIEW,34,26,0,VEHICLE,633900.34,Mortgage financing,549,101829.44,0.284,False,Bank of America,LO397
LOAN0004437,CUST007363,ACC0000004,HOME,363996.83,0.0,11.42,360,3582.43,2025-08-22,2055-03-18,APPROVED,253,107,0,GUARANTOR,,Home financing,718,140786.01,0.239,False,Axis Bank,LO680
LOAN0004438,CUST003480,ACC0003782,PERSONAL,2386.23,1831.06,12.87,24,113.3,2018-11-20,2020-11-09,REJECTED,7,17,0,FD,3244.34,Personal financing,707,60405.94,0.184,False,HDFC Bank,LO263
LOAN0004439,CUST001874,ACC0009433,HOME,752880.94,581457.28,5.45,48,17492.21,2024-03-16,2028-02-24,APPROVED,14,34,0,VEHICLE,,Home financing,530,112860.53,0.505,False,Citibank,LO337
LOAN0004440,CUST009863,ACC0005540,HOME,115521.99,0.0,16.88,360,1635.72,2017-03-06,2046-09-30,ACTIVE,335,25,0,NONE,215758.68,Home financing,603,80601.63,0.473,False,Wells Fargo,LO786
LOAN0004441,CUST007546,ACC0008113,HOME,157869.89,118839.08,9.41,180,1639.95,2025-10-25,2040-08-07,CLOSED,34,146,0,GUARANTOR,,Home financing,850,94449.98,0.477,False,Axis Bank,LO781
LOAN0004442,CUST003557,ACC0006590,HOME,494412.51,196527.09,4.65,60,9251.1,2017-10-14,2022-09-18,ACTIVE,46,14,0,PROPERTY,534348.33,Home financing,765,58120.01,0.592,False,Citibank,LO243
LOAN0004443,CUST000751,ACC0009627,PERSONAL,6881.7,4261.97,16.49,84,138.61,2018-07-01,2025-05-25,REJECTED,27,57,2,FD,,Personal financing,580,40138.95,0.328,False,Citibank,LO889
LOAN0004444,CUST006622,ACC0003647,AUTO,43528.18,26231.95,5.11,60,823.63,2021-01-19,2025-12-24,ACTIVE,30,30,0,GUARANTOR,,Auto financing,769,97475.51,0.558,False,HDFC Bank,LO399
LOAN0004445,CUST008233,ACC0008323,HOME,740544.28,356713.84,8.57,48,18277.64,2025-09-29,2029-09-08,UNDER_REVIEW,30,18,0,GUARANTOR,1012027.56,Home financing,525,87861.06,0.389,False,Axis Bank,LO404
LOAN0004446,CUST003633,ACC0002110,EDUCATION,44854.89,24938.15,10.0,120,592.76,2025-11-07,2035-09-16,CLOSED,48,72,0,FD,107062.73,Education financing,665,92378.01,0.132,False,Bank of America,LO432
LOAN0004447,CUST002813,ACC0007284,AUTO,36558.45,20309.51,15.95,12,3316.11,2024-08-27,2025-08-22,APPROVED,7,5,18,NONE,,Auto financing,604,14890.71,0.409,False,Citibank,LO974
LOAN0004448,CUST004082,ACC0008408,AUTO,16599.95,9773.14,10.79,36,541.81,2021-04-09,2024-03-24,DEFAULTED,18,18,151,GUARANTOR,25514.33,Auto financing,600,93771.47,0.324,True,Axis Bank,LO308
LOAN0004449,CUST008608,ACC0009363,AUTO,14054.09,0.0,16.37,240,199.44,2018-03-09,2037-11-24,DEFAULTED,199,41,107,PROPERTY,,Auto financing,707,79172.18,0.281,True,HDFC Bank,LO509
LOAN0004450,CUST008360,ACC0009462,HOME,796238.24,340344.98,16.32,12,72364.01,2021-05-11,2022-05-06,DEFAULTED,9,3,86,VEHICLE,1533252.02,Home financing,646,63211.9,0.224,False,Bank of America,LO537
LOAN0004451,CUST002694,ACC0006602,MORTGAGE,592513.48,0.0,14.75,240,7692.93,2019-12-10,2039-08-27,ACTIVE,233,7,0,NONE,,Mortgage financing,523,105958.18,0.284,False,Bank of America,LO650
LOAN0004452,CUST008314,ACC0002638,EDUCATION,59861.47,0.0,9.75,240,567.8,2025-01-16,2044-10-03,ACTIVE,159,81,4,FD,73133.41,Education financing,588,46746.75,0.343,False,ICICI Bank,LO891
LOAN0004453,CUST009462,ACC0007065,BUSINESS,36496.96,14500.2,5.57,60,698.31,2019-07-22,2024-06-25,CLOSED,45,15,0,FD,62332.75,Business financing,717,44473.72,0.23,False,Axis Bank,LO853
LOAN0004454,CUST008597,ACC0002190,MORTGAGE,479622.41,392653.03,6.61,12,41413.99,2019-08-09,2020-08-03,APPROVED,3,9,0,FD,,Mortgage financing,635,78099.7,0.196,False,Chase,LO472
LOAN0004455,CUST006180,ACC0003743,EDUCATION,75770.98,27134.07,18.04,12,6948.13,2024-09-20,2025-09-15,DEFAULTED,10,2,89,VEHICLE,104021.23,Education financing,765,93984.89,0.586,False,Bank of America,LO438
LOAN0004456,CUST002717,ACC0005876,AUTO,40910.21,20415.88,7.52,36,1272.94,2019-05-08,2022-04-22,APPROVED,23,13,0,PROPERTY,,Auto financing,621,63026.98,0.529,False,ICICI Bank,LO507
LOAN0004457,CUST007837,ACC0004568,AUTO,35813.04,16572.93,6.34,180,308.83,2021-06-19,2036-04-01,DEFAULTED,89,91,70,NONE,,Auto financing,720,14268.16,0.377,False,Wells Fargo,LO855
LOAN0004458,CUST001152,ACC0007773,EDUCATION,56730.82,37721.93,9.24,36,1810.37,2021-09-13,2024-08-28,ACTIVE,15,21,0,NONE,85156.69,Education financing,694,46626.44,0.183,False,Bank of America,LO150
LOAN0004459,CUST006190,ACC0007068,PERSONAL,25771.83,13720.04,5.77,240,181.23,2024-07-08,2044-03-25,CLOSED,95,145,0,VEHICLE,,Personal financing,645,96173.14,0.202,False,Citibank,LO334
LOAN0004460,CUST003283,ACC0003245,MORTGAGE,575974.37,553735.09,5.86,120,6354.08,2020-04-12,2030-02-19,ACTIVE,5,115,0,GUARANTOR,1319613.12,Mortgage financing,704,96680.65,0.257,False,ICICI Bank,LO418
LOAN0004461,CUST002895,ACC0005603,BUSINESS,294825.06,90551.2,17.1,24,14590.99,2019-08-19,2021-08-08,ACTIVE,20,4,0,FD,,Business financing,700,83809.52,0.129,False,Bank of America,LO112
LOAN0004462,CUST006292,ACC0008975,HOME,264968.51,197373.89,4.75,84,3713.99,2024-03-16,2031-02-08,REJECTED,26,58,0,NONE,378026.15,Home financing,657,25159.78,0.462,False,Wells Fargo,LO857
LOAN0004463,CUST007970,ACC0005717,PERSONAL,44476.02,4118.36,18.22,360,678.28,2021-02-13,2050-09-09,REJECTED,85,275,0,FD,,Personal financing,700,100098.48,0.168,False,Axis Bank,LO378
LOAN0004464,CUST002781,ACC0001132,PERSONAL,42082.66,20913.15,13.43,84,775.44,2020-10-23,2027-09-17,APPROVED,39,45,0,NONE,91036.29,Personal financing,584,58087.46,0.359,False,Axis Bank,LO863
LOAN0004465,CUST007994,ACC0004107,PERSONAL,37152.33,0.0,18.37,360,571.15,2020-11-13,2050-06-09,APPROVED,356,4,0,PROPERTY,,Personal financing,727,92532.88,0.369,False,HDFC Bank,LO848
LOAN0004466,CUST008201,ACC0003416,AUTO,54928.95,29232.37,12.42,36,1835.47,2023-04-16,2026-03-31,APPROVED,20,16,0,NONE,90479.9,Auto financing,687,175767.63,0.157,False,ICICI Bank,LO953
LOAN0004467,CUST000410,ACC0001111,AUTO,53576.11,50163.28,16.57,12,4875.47,2025-06-13,2026-06-08,APPROVED,1,11,0,GUARANTOR,69008.14,Auto financing,634,27385.93,0.173,False,HDFC Bank,LO814
LOAN0004468,CUST001364,ACC0009632,PERSONAL,24276.12,16762.67,11.1,12,2146.7,2021-01-14,2022-01-09,DEFAULTED,5,7,175,GUARANTOR,,Personal financing,635,85812.57,0.179,True,Axis Bank,LO892
LOAN0004469,CUST007413,ACC0000330,BUSINESS,311680.28,138049.84,5.68,240,2175.82,2019-12-09,2039-08-26,APPROVED,114,126,0,FD,,Business financing,660,81416.73,0.51,False,Axis Bank,LO109
LOAN0004470,CUST004104,ACC0005510,MORTGAGE,257595.64,7684.27,12.11,240,2856.13,2025-10-27,2045-07-14,DEFAULTED,125,115,143,PROPERTY,506511.31,Mortgage financing,703,44647.15,0.468,True,Citibank,LO914
LOAN0004471,CUST002108,ACC0007677,PERSONAL,20995.87,16261.15,18.33,360,322.09,2019-07-12,2049-02-04,ACTIVE,21,339,2,NONE,30793.93,Personal financing,653,57024.0,0.559,False,ICICI Bank,LO575
LOAN0004472,CUST007892,ACC0003979,EDUCATION,5332.79,936.9,10.03,120,70.56,2020-07-26,2030-06-04,APPROVED,89,31,0,FD,,Education financing,709,64571.71,0.251,False,Wells Fargo,LO983
LOAN0004473,CUST009739,ACC0001910,AUTO,38779.22,38779.22,4.57,12,3312.15,2025-11-05,2026-10-31,APPROVED,0,12,0,PROPERTY,81277.4,Auto financing,837,15097.73,0.5,False,ICICI Bank,LO588
LOAN0004474,CUST009145,ACC0005188,MORTGAGE,533160.18,271322.16,9.53,12,46756.79,2024-12-25,2025-12-20,ACTIVE,8,4,0,NONE,,Mortgage financing,702,84313.03,0.262,False,ICICI Bank,LO359
LOAN0004475,CUST004383,ACC0002333,AUTO,37358.89,20969.13,14.9,180,520.31,2021-04-07,2036-01-19,DEFAULTED,45,135,179,GUARANTOR,,Auto financing,688,68792.63,0.358,True,Bank of America,LO489
LOAN0004476,CUST009349,ACC0003981,EDUCATION,24900.09,20600.78,14.16,48,682.43,2023-03-22,2027-03-01,APPROVED,9,39,23,VEHICLE,,Education financing,651,79613.01,0.368,False,Wells Fargo,LO670
LOAN0004477,CUST009658,ACC0006449,AUTO,50083.07,48514.85,6.91,24,2240.31,2018-01-24,2020-01-14,ACTIVE,1,23,0,GUARANTOR,102095.56,Auto financing,787,73836.64,0.134,False,Axis Bank,LO582
LOAN0004478,CUST001341,ACC0006814,HOME,106997.48,42802.73,15.08,180,1503.39,2024-11-02,2039-08-16,APPROVED,61,119,0,PROPERTY,,Home financing,687,54538.08,0.588,False,Chase,LO843
LOAN0004479,CUST006736,ACC0006372,BUSINESS,90586.56,5823.81,6.26,120,1017.56,2018-08-28,2028-07-06,ACTIVE,119,1,12,VEHICLE,,Business financing,700,43088.71,0.151,False,HDFC Bank,LO234
LOAN0004480,CUST002698,ACC0006691,AUTO,25487.3,2580.39,14.91,240,333.92,2024-11-01,2044-07-19,REJECTED,98,142,0,VEHICLE,,Auto financing,615,30136.54,0.584,False,Chase,LO156
LOAN0004481,CUST002946,ACC0007981,HOME,443395.09,314074.46,8.23,120,5433.64,2022-08-18,2032-06-26,CLOSED,34,86,7,VEHICLE,,Home financing,677,97897.0,0.256,False,HDFC Bank,LO662
LOAN0004482,CUST002806,ACC0000186,EDUCATION,18870.79,12880.75,5.05,60,356.55,2019-10-12,2024-09-15,ACTIVE,24,36,0,VEHICLE,,Education financing,703,79428.7,0.292,False,Citibank,LO992
LOAN0004483,CUST009263,ACC0001620,PERSONAL,23662.5,1910.79,7.02,120,274.99,2025-11-15,2035-09-24,UNDER_REVIEW,113,7,0,FD,,Personal financing,810,60742.7,0.551,False,Citibank,LO995
LOAN0004484,CUST002638,ACC0007547,EDUCATION,59805.28,28335.03,5.27,120,642.25,2017-11-25,2027-10-04,REJECTED,70,50,0,FD,111415.39,Education financing,700,33473.37,0.428,False,Bank of America,LO487
LOAN0004485,CUST009398,ACC0002591,MORTGAGE,640999.89,617609.52,11.45,48,16707.41,2023-08-13,2027-07-23,DEFAULTED,2,46,7,FD,1465468.7,Mortgage financing,739,111344.76,0.307,False,Chase,LO533
LOAN0004486,CUST002800,ACC0002508,AUTO,50826.54,38635.83,15.97,24,2487.9,2025-07-27,2027-07-17,CLOSED,7,17,0,GUARANTOR,64716.7,Auto financing,589,43423.42,0.584,False,Bank of America,LO165
LOAN0004487,CUST008956,ACC0008314,MORTGAGE,476364.33,117773.93,5.3,120,5122.72,2017-07-11,2027-05-20,UNDER_REVIEW,100,20,0,GUARANTOR,,Mortgage financing,596,113897.35,0.445,False,Axis Bank,LO436
LOAN0004488,CUST004178,ACC0009210,MORTGAGE,792925.26,302137.24,18.06,84,16693.47,2020-04-13,2027-03-08,CLOSED,42,42,0,VEHICLE,,Mortgage financing,704,72492.2,0.333,False,Bank of America,LO974
LOAN0004489,CUST001510,ACC0009339,BUSINESS,100913.39,55807.77,8.06,240,847.85,2020-04-19,2040-01-05,CLOSED,76,164,0,FD,,Business financing,753,46365.05,0.179,False,HDFC Bank,LO910
LOAN0004490,CUST009215,ACC0006999,HOME,559469.46,269367.2,15.35,84,10906.1,2018-11-14,2025-10-08,CLOSED,38,46,0,VEHICLE,,Home financing,622,111142.76,0.502,False,Bank of America,LO571
LOAN0004491,CUST003124,ACC0005010,AUTO,13786.62,12313.24,16.34,120,233.87,2018-04-11,2028-02-18,DEFAULTED,9,111,107,NONE,17136.95,Auto financing,800,56447.02,0.424,True,Bank of America,LO397
LOAN0004492,CUST000484,ACC0002451,PERSONAL,49177.17,48512.51,15.02,84,949.51,2017-04-26,2024-03-20,CLOSED,1,83,0,NONE,113506.14,Personal financing,664,48378.47,0.21,False,HDFC Bank,LO859
